Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
1093977026,67872,1295,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1094045852,68000,1299,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1094045954,68256,1302,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1094115068,67872,1306,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1094115234,68032,1309,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1094184156,67776,1313,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1094184322,67936,1316,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1094253180,67936,1320,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1094253474,67648,1323,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1094322332,67840,1327,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1094322338,68000,1330,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1094391164,67968,1334,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1094391298,68192,1337,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1094460380,67872,1341,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1094460706,67808,1344,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1094529500,67712,1348,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1094529538,68000,1351,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1094598460,67968,1355,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1094598818,67904,1358,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1094667676,67840,1362,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1094667746,68064,1365,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1094736732,67872,1369,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1094736834,67808,1372,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1094805634,68000,1379,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1094805820,67584,1376,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1094874652,67935,1383,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1094874882,67872,1386,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1094943611,68256,1390,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1094943970,68224,1393,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1095012859,68224,1397,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1095013410,68064,1400,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1095082395,67872,1404,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1095082754,67840,1407,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1095151483,68128,1411,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1095151618,67872,1414,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1095220482,68064,1421,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1095220827,68128,1418,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1095289602,67808,1428,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1095290011,67776,1425,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1095358370,68032,1435,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1095359003,67808,1432,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1095427618,67904,1442,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1095428027,67872,1439,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1095496738,68192,1449,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1095497115,68224,1446,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1095566146,67936,1456,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1095566555,67872,1453,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1095635362,68064,1463,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1095635707,67648,1460,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1095704411,67968,1467,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1095704642,68032,1470,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1095773435,68160,1474,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1095773698,68320,1477,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1095842811,67936,1481,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1095843234,67808,1484,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1095911931,67520,1488,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1095912034,67648,1491,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1095980642,68224,1498,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1095980667,68288,1495,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1096050114,68320,1505,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1096050171,68000,1502,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1096119419,68000,1509,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1096119650,68096,1512,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1096188699,67840,1516,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1096189026,67680,1519,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1096257595,68000,1523,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1096257922,67968,1526,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1096326619,68128,1530,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1096326946,68096,1533,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1096395995,68192,1537,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1096396066,68544,1540,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1096465403,67904,1544,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1096465570,67968,1547,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1096534498,68128,1554,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1096534523,67968,1551,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1096603650,67968,1561,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1096603707,67903,1558,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1096672826,67712,1565,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1096672834,68096,1568,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1096741818,68000,1572,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1096742210,67776,1575,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1096811034,68000,1579,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1096811042,68128,1582,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1096880282,68160,1586,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1096880386,68224,1589,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1096949690,67872,1593,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1096949826,68032,1596,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1097018778,67872,1600,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1097019074,68000,1603,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1097087866,68352,1607,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1097088290,68288,1610,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1097157434,68160,1614,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1097157794,68032,1617,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1097226586,68224,1621,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1097227042,68064,1624,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1097296090,67552,1628,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1097296130,67712,1631,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1097364858,68192,1635,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1097365122,68320,1638,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1097434266,67936,1642,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1097434658,67840,1645,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1097503450,68032,1649,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1097503714,68064,1652,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1097572698,67840,1656,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1097572994,67776,1659,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1097641754,67904,1663,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1097641794,68191,1666,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1097710650,68256,1670,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1097711233,67968,1673,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1097779930,67968,1677,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1097780193,68032,1680,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1097881434,7616,1693,,,,,,,,,,0.262,34420.031,Device,Pageable,NVIDIA H100 80GB HBM3 (0),1,,14,[CUDA memcpy Device-to-Host]
1097919393,7424,1696,,,,,,,,,,0.262,35310.273,Device,Pageable,NVIDIA H100 80GB HBM3 (1),2,,23,[CUDA memcpy Device-to-Host]
