Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
996091413,16032,45,,,,,,,,,,0.262,16351.232,Pageable,Device,NVIDIA H100 80GB HBM3 (0),1,,14,[CUDA memcpy Host-to-Device]
996162965,1664,49,,,,,,,,,,0.573,344615.076,Device,,NVIDIA H100 80GB HBM3 (0),1,,14,[CUDA memset]
997338555,16128,62,,,,,,,,,,0.262,16253.714,Pageable,Device,NVIDIA H100 80GB HBM3 (1),2,,23,[CUDA memcpy Host-to-Device]
997382683,1472,72,,,,,,,,,,0.573,389564.744,Device,,NVIDIA H100 80GB HBM3 (1),2,,23,[CUDA memset]
997402548,1728,83,,,,,,,,,,0.262,151703.519,Device,,NVIDIA H100 80GB HBM3 (0),1,,14,[CUDA memset]
997410651,1504,86,,,,,,,,,,0.262,174297.711,Device,,NVIDIA H100 80GB HBM3 (1),2,,23,[CUDA memset]
997791604,503872,98,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
998008731,287104,108,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
998296436,68192,112,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
998296731,68256,115,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
998365652,68320,119,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
998366203,68160,122,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
998434932,68160,126,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
998435291,68128,129,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
998504372,67936,133,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
998504379,67936,136,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
998573275,67968,143,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
998573524,68128,140,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
998642171,68096,150,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
998642708,67712,147,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
998711227,67968,157,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
998711444,67424,154,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
998780059,67840,164,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
998780116,67648,161,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
998848724,67776,168,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
998848763,67904,171,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
998961268,77727,188,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
998971387,67872,191,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
999040019,67744,195,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
999040187,67936,198,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
999109043,67648,202,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
999109083,67648,205,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
999177691,68256,212,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
999177907,67776,209,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
999246907,68064,219,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
999246931,67840,216,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
999315955,67808,223,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
999315995,68032,226,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
999384979,67680,230,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
999385019,67936,233,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
999453683,68000,237,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
999453947,68096,240,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
999522643,68096,244,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
999523035,68128,247,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
999591987,67712,251,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
999592091,67840,254,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
999692563,76000,271,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
999700987,67968,274,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
999769779,67808,278,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
999769851,68064,281,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
999838643,67776,285,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
999838811,67936,288,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
999907443,67840,292,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
999907739,67967,295,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
999976499,67680,299,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
999976602,67616,302,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1000045082,68384,309,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1000045171,67968,306,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1000114330,68288,316,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1000114387,67872,313,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1000183507,67712,320,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1000183514,67936,323,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1000252275,67808,327,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1000252410,67840,330,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1000321210,68032,337,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1000321331,67584,334,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1000389939,68096,341,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1000390234,68032,344,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1000459226,67744,351,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1000459251,67552,348,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1000527866,67904,358,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1000528019,67584,355,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1000596698,67872,365,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1000596851,67712,362,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1000665498,68032,372,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1000665779,67648,369,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1000734458,68000,379,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1000734675,67711,376,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1000803450,67968,386,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1000803666,67552,383,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1000872378,68064,393,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1000872434,67744,390,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1000941394,67552,397,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1000941402,67872,400,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1001010162,67904,404,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1001010266,67936,407,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1001079058,67424,411,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1001079130,67648,414,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1001147674,68032,421,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1001147698,67744,418,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1001216538,67904,428,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1001216658,67552,425,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1001285426,67904,432,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1001285434,67808,435,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1001354234,67744,442,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1001354386,67360,439,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1001422938,68032,449,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1001423026,67776,446,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1001491962,67968,456,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1001492018,67968,453,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1001560826,68064,463,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1001561202,67456,460,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1001629850,67712,470,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1001629906,67456,467,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1001698386,67968,474,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1001698554,68128,477,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1001767346,68096,481,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1001767610,68192,484,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1001836666,67616,491,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1001836690,67712,488,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1001905242,67840,498,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1001905682,67712,495,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1001974010,68160,505,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1001974610,67904,502,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1002043066,68128,512,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1002043730,67808,509,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1002112154,68000,519,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1002112562,67488,516,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1002181010,67872,523,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1002181018,68032,526,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1002250098,67776,530,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1002250298,67776,533,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1002318970,67968,540,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1002319090,67744,537,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1002387866,67904,547,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1002388082,67488,544,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1002456826,67744,554,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1002456850,67775,551,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1002525530,68032,561,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1002525841,67968,558,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1002594554,68320,568,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1002595025,68032,565,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1002663802,67872,575,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1002664273,67552,572,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1002732602,67872,582,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1002733041,67584,579,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1002801306,68160,589,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1002801841,67872,586,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1002870362,68416,596,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1002870705,67808,593,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1002939729,67712,600,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (0),1,,14,comm_allreduce__allreduce_1sta6A6A6A6A_31b54cd2485e63b4
1002939770,67680,603,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
1003008378,67968,610,1,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H100 80GB HBM3 (1),2,,23,comm_allreduce__allreduce_1sta6A6A6A6A_15892c0df2ec6db0
